CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCH,ARMENIAN,CPRIMBAP,DUCKRIV,FREEBAP,FREEWIL,GENBAP,NNATBAP,NORTHBAP,NSNCBAP,UAFCBAP,PRIMBAP,SOUNCBAP,UNITBAP,BUDDHIST,CHRREF,CHRCONN,CHCHRIST,CHGNAGE,CHCHRSCI,CHLVGOD,CONGREG,CONGMETH,DISCIPLE,DUNKCON,DUNKPROG,EVANASS,FREECHZ,FRHICK,FRORTH,GERMEVMA,GERMEVSY,GREEKORT,JEWISH,CJCLDS,LDSREORG,LUTHAPOS,FINNNAT,FINNSYN,LUTHGEN,LUTHGSYN,LUTHTEX,LUTHHAUG,LUTHOHIO,LUTHNORF,LUTHNORW,LUTHNORS,LUTHCONF,LUTHMICH,LUTHIOWA,LUTHDAN,LUTHUNOR,LUTHSOUT,MENNON,MENNGEN,AFRMETH,AME,AMEZION,COLMETH,METHOD,METHEPIS,METHEPS,FREEMETH,METHPROT,MORAVIAN,NONSECT,OTHER,PENTNAZ,POLISH,PRESBREF,PRESBUS,PRESBUSA,COLCUMB,CUMBPRES,UNITPRES,WELSHPRS,PROTEPIS,OTHPROT,TOTPROT,REFAMER,REFUS,REFZION,CATHOLIC,SALVARMY,SERVORTH,SEVDAYAD,SPIRIT,SWEDEVAN,UNITAR,UNITBRET,UNITEVAN,UNIVER
516,WAYNE,GEORGIA,13,151,0,0,0,0,0,0,0,0,0,0,0,228,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,92,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,3382,0,0,0,0,0,0,0,0,0,0,0,0,0
517,WEBSTER,GEORGIA,13,152,0,0,0,0,0,0,0,0,0,0,0,47,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0
518,WHEELER,GEORGIA,13,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,WHITE,GEORGIA,13,154,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,907,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0
520,WHITFIELD,GEORGIA,13,155,0,0,0,0,0,0,0,0,0,0,0,0,3124,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,71,1442,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,386,5370,0,0,0,21,0,0,0,0,0,0,0,0,0
521,WILCOX,GEORGIA,13,156,0,0,0,0,0,0,0,0,0,0,0,54,3014,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,200,638,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,166,4745,0,0,0,0,0,0,0,0,0,0,0,0,0
522,WILKES,GEORGIA,13,157,0,0,0,0,0,0,0,0,0,0,0,0,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,45,8779,0,0,0,149,0,0,0,0,0,0,0,0,0
523,WILKINSON,GEORGIA,13,158,0,0,0,0,0,0,0,0,0,0,0,161,3364,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,5187,0,0,0,13,0,0,0,0,0,0,0,0,0
524,WORTH,GEORGIA,13,159,0,0,0,0,0,0,0,0,0,0,0,157,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,564,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,133,5150,0,0,0,0,0,0,0,0,0,0,0,0,0
525,ADA,IDAHO,16,1,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,325,0,420,0,0,0,0,0,0,0,0,300,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,457,778,3991,0,0,0,3230,0,0,0,0,0,0,0,0,0
526,ADAMS,IDAHO,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,BANNOCK,IDAHO,16,3,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,148,0,25,0,0,0,0,0,0,0,0,550,0,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,100,0,0,0,0,102,0,0,0,0,104,26,580,0,0,0,3035,0,0,0,0,0,0,0,0,0
528,BEAR LAKE,IDAHO,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,69,0,0,0,0,20,0,89,0,0,0,85,0,0,0,0,0,0,0,0,0
529,BENEWAH,IDAHO,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,BINGHAM,IDAHO,16,6,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,27,0,0,0,0,165,0,0,0,0,64,298,967,0,0,0,219,0,0,0,0,0,0,0,0,0
531,BLAINE,IDAHO,16,7,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,82,0,276,0,0,0,498,0,0,0,0,0,0,0,0,0
532,BOISE,IDAHO,16,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,19,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,302,0,0,0,389,0,0,0,0,0,0,0,0,0
533,BONNER,IDAHO,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,24,297,0,0,0,0,0,0,0,0,0,0,0,0,0
534,BONNEVILLE,IDAHO,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,BOUNDARY,IDAHO,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,BUTTE,IDAHO,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,CAMAS,IDAHO,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,CANYON,IDAHO,16,14,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,98,0,592,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,122,609,3207,0,0,0,957,0,0,0,0,0,0,0,0,0
539,CARIBOU,IDAHO,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,CASSIA,IDAHO,16,16,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,24,55,417,0,0,0,213,0,0,0,0,0,0,0,0,0
541,CLARK,IDAHO,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,CLEARWATER,IDAHO,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,CUSTER,IDAHO,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
544,ELMORE,IDAHO,16,20,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,108,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,262,0,0,0,141,0,0,0,0,0,0,0,0,0
545,FRANKLIN,IDAHO,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,FREMONT,IDAHO,16,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,31,0,0,0,0,67,0,0,0,0,54,22,290,0,0,0,125,0,0,0,0,0,0,0,0,0
547,GEM,IDAHO,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,GOODING,IDAHO,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,IDAHO,IDAHO,16,25,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,13,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,56,196,1440,0,0,0,1234,0,0,0,0,0,0,0,0,0
550,JEFFERSON,IDAHO,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,JEROME,IDAHO,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,KOOTENAI,IDAHO,16,28,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,72,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,28,0,0,0,0,371,0,0,0,0,105,204,1496,0,0,0,2848,0,0,0,0,0,0,0,0,0
553,LATAH,IDAHO,16,29,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,92,0,334,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,37,1672,3200,0,0,0,1194,0,0,0,0,0,0,0,0,0
554,LEMHI,IDAHO,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,70,0,272,0,0,0,183,0,0,0,0,0,0,0,0,0
555,LEWIS,IDAHO,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,LINCOLN,IDAHO,16,32,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,34,0,0,0,0,17,0,0,0,0,26,15,271,0,0,0,176,0,0,0,0,0,0,0,0,0
557,MADISON,IDAHO,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,MINIDOKA,IDAHO,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,NEZ PERCE,IDAHO,16,35,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,73,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,22,0,0,0,0,800,0,0,0,0,95,792,3525,0,0,0,1792,0,0,0,0,0,0,0,0,0
560,ONEIDA,IDAHO,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,71,0,0,0,0,38,0,0,0,0,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
561,OWYHEE,IDAHO,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,293,0,0,0,0,0,0,0,0,0
562,PAYETTE,IDAHO,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,POWER,IDAHO,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,SHOSHONE,IDAHO,16,40,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,547,0,0,0,1278,0,0,0,0,0,0,0,0,0
565,TETON,IDAHO,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,TWIN FALLS,IDAHO,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,VALLEY,IDAHO,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,UNKNOWN COUNTY,IDAHO,16,,0,0,0,0,0,0,0,0,0,0,0,439,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,0,0,0,0,3950,0,0,0,0,0,386,0,0,0,15,0,0,0,0,0,0,156,7152,0,0,0,147,0,0,0,0,0,0,0,0,0
569,WASHINGTON,IDAHO,16,44,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,258,0,50,0,0,0,0,0,0,0,0,40,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,211,995,0,0,0,167,0,0,0,0,0,0,0,0,0
570,ADAMS,ILLINOIS,17,1,0,0,0,0,20,0,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,2218,0,0,0,0,0,0,0,3154,0,10,0,0,0,0,0,0,792,0,0,0,0,0,0,2121,0,139,0,0,0,0,0,264,0,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,749,0,26,55,0,509,1210,18441,0,0,0,21250,0,0,0,0,0,0,121,0,0
571,ALEXANDER,ILLINOIS,17,2,0,0,0,0,737,0,0,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,602,246,0,0,0,0,0,0,0,0,0,300,0,0,0,0,273,40,4667,0,0,0,1098,0,0,0,0,0,0,0,0,0
572,BOND,ILLINOIS,17,3,0,0,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,0,0,0,997,20,0,0,0,0,0,0,0,0,0,461,0,191,0,0,50,679,3689,0,0,0,850,0,0,0,0,0,0,0,0,0
573,BOONE,ILLINOIS,17,4,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,48,0,0,0,0,226,0,0,0,0,58,0,0,0,0,202,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,378,0,0,0,91,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,89,220,3602,0,0,0,1020,0,0,0,0,0,0,0,0,0
574,BROWN,ILLINOIS,17,5,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,714,227,0,0,0,0,0,0,0,0,0,408,0,19,0,0,0,227,3258,0,0,0,850,0,0,0,0,0,0,0,0,0
575,BUREAU,ILLINOIS,17,6,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,0,698,0,0,238,0,0,0,0,414,0,0,0,0,0,0,0,648,398,0,0,0,0,0,0,0,0,870,0,0,0,0,0,26,0,0,0,0,2109,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,156,1799,10931,0,0,0,4057,0,0,0,0,0,0,84,0,0
576,CALHOUN,ILLINOIS,17,7,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,25,0,0,0,0,153,0,0,0,0,0,191,1106,0,0,0,1742,0,0,0,0,0,0,0,0,0
577,CARROLL,ILLINOIS,17,8,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,255,0,110,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,128,0,0,185,0,105,1837,4898,0,0,0,773,0,0,0,0,0,0,0,0,0
578,CASS,ILLINOIS,17,9,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,62,0,0,0,0,232,0,362,0,0,0,85,4566,0,0,0,892,0,0,0,0,0,0,0,0,0
579,CHAMPAIGN,ILLINOIS,17,10,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,0,578,0,0,0,0,423,0,2341,0,0,0,0,0,0,0,709,150,32,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,523,0,0,0,0,0,115,0,0,0,0,5317,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,254,894,15693,0,0,0,3612,0,0,0,0,0,0,744,0,0
580,CHRISTIAN,ILLINOIS,17,11,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,857,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,2877,174,0,0,0,0,111,0,0,0,0,686,0,148,80,0,0,550,7339,0,0,0,2903,0,0,0,0,0,0,82,0,0
